customer_id,gender,age,car_model_year,annual_premium,total_loss,loss_ratio
7471,Female,23,2020,1879.56,0.0,0.0
7472,Male,58,2018,1563.46,0.0,0.0
7473,Female,42,2023,1244.99,0.0,0.0
7474,Male,41,2019,1412.61,2119.64,1.5005
7475,Male,19,2018,1875.32,0.0,0.0
7476,Male,44,2015,1373.95,0.0,0.0
7477,Female,53,2016,1194.94,0.0,0.0
7478,Male,53,2025,1200.35,0.0,0.0
7479,Female,48,2007,1641.78,12967.13,7.8982
7480,Male,26,2015,1971.15,0.0,0.0
7481,Male,43,2020,1202.41,0.0,0.0
7482,Male,48,2015,1508.88,1731.77,1.1477
7483,Male,18,2011,2125.18,5630.1,2.6492
7484,Male,26,2011,1983.97,1730.78,0.8724
7485,Male,50,2010,1549.9,2578.83,1.6639
7486,Female,50,2013,1371.77,0.0,0.0
7487,Male,21,2023,1780.98,0.0,0.0
7488,Female,49,2017,1113.74,0.0,0.0
7489,Female,41,2010,1523.75,0.0,0.0
7490,Female,49,2014,1406.35,3483.65,2.4771
7491,Male,32,2005,1667.7,326.75,0.1959
7492,Male,47,2024,1232.95,11300.96,9.1658
7493,Male,50,2015,1430.36,2326.87,1.6268
7494,Female,35,2025,1294.93,0.0,0.0
7495,Female,40,2013,1507.62,4850.84,3.2175
7496,Male,32,2023,1170.71,1244.65,1.0632
7497,Male,59,2011,1417.86,1864.05,1.3147
7498,Female,38,2004,1293.58,0.0,0.0
7499,Male,28,2002,1940.03,0.0,0.0
7500,Female,31,2019,1400.16,0.0,0.0
7501,Female,41,2012,1348.54,340.33,0.2524
7502,Female,49,2015,1254.91,0.0,0.0
7503,Male,23,2023,1859.78,2024.08,1.0883
7504,Male,62,2010,2070.18,0.0,0.0
7505,Female,43,2012,1552.54,0.0,0.0
7506,Female,45,2023,1318.62,0.0,0.0
7507,Male,38,2016,1481.93,2517.68,1.6989
7508,Male,40,2023,1325.41,415.54,0.3135
7509,Female,38,2014,1235.24,0.0,0.0
7510,Female,52,2014,1214.18,0.0,0.0
7511,Female,39,2008,1362.75,0.0,0.0
7512,Female,49,2024,1098.57,2699.19,2.457
7513,Male,34,2024,1231.83,7376.44,5.9882
7514,Male,42,2025,1282.79,1645.49,1.2827
7515,Female,30,2014,1354.96,0.0,0.0
7516,Female,54,2023,1152.57,0.0,0.0
7517,Male,29,2015,1751.91,0.0,0.0
7518,Male,36,2016,1408.83,1464.35,1.0394
7519,Female,36,2023,1255.18,0.0,0.0
7520,Male,35,2008,1444.2,0.0,0.0
7521,Male,48,2009,1651.87,1452.62,0.8794
7522,Male,36,2012,1418.05,1553.57,1.0956
7523,Female,56,2022,1443.18,0.0,0.0
7524,Female,30,2014,1327.84,1637.72,1.2334
7525,Male,42,2013,1468.59,0.0,0.0
7526,Female,30,2025,1271.23,0.0,0.0
7527,Female,45,2014,1468.68,0.0,0.0
7528,Female,39,2010,1546.21,1900.6,1.2292
7529,Female,38,2019,1514.81,1343.5,0.8869
7530,Male,54,2022,1431.52,0.0,0.0
7531,Male,32,2004,1611.72,0.0,0.0
7532,Male,47,2019,1315.73,2631.94,2.0004
7533,Male,30,2002,1631.56,0.0,0.0
7534,Male,41,2017,1631.21,3193.23,1.9576
7535,Female,25,2011,1388.28,1195.96,0.8615
7536,Female,32,2012,1273.59,0.0,0.0
7537,Female,39,2016,1300.48,1733.29,1.3328
7538,Male,61,2024,1322.63,0.0,0.0
7539,Male,41,2021,1302.69,811.31,0.6228
7540,Male,59,2025,1530.09,0.0,0.0
7541,Male,42,2020,1332.81,0.0,0.0
7542,Male,35,2000,1754.15,0.0,0.0
7543,Female,58,2011,1169.19,0.0,0.0
7544,Female,45,2024,1080.52,0.0,0.0
7545,Male,32,2019,1518.89,0.0,0.0
7546,Male,45,2025,1512.18,0.0,0.0
7547,Female,36,2007,1491.51,0.0,0.0
7548,Male,18,2012,2105.88,765.11,0.3633
7549,Female,51,2013,1440.91,0.0,0.0
7550,Female,53,2012,1026.88,800.63,0.7797
7551,Female,62,2010,1593.29,0.0,0.0
7552,Male,45,2015,1299.67,0.0,0.0
7553,Female,37,2019,1388.55,0.0,0.0
7554,Male,50,2012,1169.73,0.0,0.0
7555,Female,50,2004,1407.99,0.0,0.0
7556,Male,59,2021,1352.64,2703.82,1.9989
7557,Male,39,2016,1326.58,0.0,0.0
7558,Male,38,2018,1352.11,0.0,0.0
7559,Female,31,2016,1449.85,1854.39,1.279
7560,Female,46,2024,1211.43,0.0,0.0
7561,Female,21,2018,1710.64,1392.52,0.814
7562,Female,49,2024,1328.6,0.0,0.0
7563,Male,47,2017,1456.07,0.0,0.0
7564,Female,47,2012,1427.77,0.0,0.0
7565,Male,41,2013,1350.3,1718.63,1.2728
7566,Female,58,2017,980.14,0.0,0.0
7567,Female,50,2017,1196.03,0.0,0.0
7568,Male,32,2020,1235.3,0.0,0.0
7569,Female,32,2010,1329.16,0.0,0.0
7570,Male,29,2020,1446.83,0.0,0.0
7571,Male,46,2022,1357.79,0.0,0.0
7572,Female,27,2020,1591.65,6493.76,4.0799
7573,Male,53,2016,1590.5,3319.98,2.0874
7574,Female,55,2025,1300.47,0.0,0.0
7575,Male,29,2014,1535.69,0.0,0.0
7576,Male,37,2005,1616.51,5456.39,3.3754
7577,Female,40,2023,1421.13,976.2,0.6869
7578,Female,50,2009,1203.72,0.0,0.0
7579,Female,59,2021,1427.15,0.0,0.0
7580,Female,19,2008,1886.28,5519.64,2.9262
7581,Female,36,2001,1591.0,0.0,0.0
7582,Male,36,2007,1640.99,0.0,0.0
7583,Male,23,2014,2167.65,1736.11,0.8009
7584,Male,34,2005,1965.16,0.0,0.0
7585,Female,45,2009,1387.37,0.0,0.0
7586,Female,36,2022,1039.38,0.0,0.0
7587,Male,21,2022,2016.25,0.0,0.0
7588,Female,74,2023,1509.88,0.0,0.0
7589,Female,43,2023,1296.97,1521.58,1.1732
7590,Male,41,2015,1579.56,0.0,0.0
7591,Male,26,2023,1521.03,674.1,0.4432
7592,Female,43,2017,1372.58,0.0,0.0
7593,Female,38,2016,1348.78,0.0,0.0
7594,Female,18,2021,2150.27,1983.3,0.9223
7595,Male,27,2009,1710.72,0.0,0.0
7596,Female,49,2022,1157.78,1553.59,1.3419
7597,Male,63,2015,1737.3,0.0,0.0
7598,Male,44,2006,1443.61,0.0,0.0
7599,Female,53,2006,1531.39,3793.27,2.477
7600,Male,38,2008,1533.92,4228.34,2.7566
7601,Female,38,2024,1202.1,540.69,0.4498
7602,Male,53,2025,1611.87,0.0,0.0
7603,Female,59,2013,1542.22,473.23,0.3068
7604,Female,55,2012,1528.91,0.0,0.0
7605,Male,27,2009,1870.82,2054.69,1.0983
7606,Female,39,2023,1143.83,0.0,0.0
7607,Male,43,2009,1585.23,0.0,0.0
7608,Female,36,2024,1285.24,0.0,0.0
7609,Male,44,2020,1401.1,0.0,0.0
7610,Male,49,2024,1323.98,6064.17,4.5803
7611,Male,52,2018,1349.03,0.0,0.0
7612,Male,60,2020,1552.46,1792.03,1.1543
7613,Female,36,2019,1218.79,0.0,0.0
7614,Male,23,2023,2059.66,0.0,0.0
7615,Male,44,2023,1059.59,0.0,0.0
7616,Male,62,2018,1755.32,2372.64,1.3517
7617,Male,34,2019,1207.08,1200.93,0.9949
7618,Female,48,2024,1084.79,0.0,0.0
7619,Female,48,2024,1264.05,0.0,0.0
7620,Male,42,2020,1447.94,0.0,0.0
7621,Female,40,2000,1884.21,2264.76,1.202
7622,Female,28,2005,1761.9,11543.41,6.5517
7623,Male,18,2023,1916.52,0.0,0.0
7624,Female,26,2005,1743.94,0.0,0.0
7625,Male,35,2009,1790.54,2279.14,1.2729
7626,Female,53,2010,1759.3,0.0,0.0
7627,Female,38,2019,1262.63,2456.36,1.9454
7628,Male,33,2018,1481.12,0.0,0.0
7629,Female,29,2012,1583.41,2752.58,1.7384
7630,Female,47,2009,1416.92,0.0,0.0
7631,Male,56,2022,1594.95,0.0,0.0
7632,Female,52,2024,1101.98,0.0,0.0
7633,Male,47,2003,1255.76,0.0,0.0
7634,Female,22,2007,2183.01,314.29,0.144
7635,Female,35,2019,1440.9,0.0,0.0
7636,Male,63,2022,1509.4,1023.45,0.6781
7637,Male,53,2022,1410.08,6666.78,4.7279
7638,Female,21,2021,1960.72,0.0,0.0
7639,Male,39,2024,1326.1,0.0,0.0
7640,Male,44,2009,1630.77,0.0,0.0
7641,Male,30,2005,1693.76,20313.45,11.9931
7642,Male,18,2019,1619.94,12770.9,7.8836
7643,Male,41,2023,1342.22,0.0,0.0
7644,Male,30,2018,1183.91,2563.92,2.1656
7645,Male,30,2025,1291.05,0.0,0.0
7646,Female,35,2022,1181.63,0.0,0.0
7647,Male,38,2021,1498.65,0.0,0.0
7648,Male,39,2003,1678.18,7017.89,4.1818
7649,Male,29,2006,1916.82,0.0,0.0
7650,Female,37,2022,1219.4,0.0,0.0
7651,Male,18,2009,2475.7,1157.9,0.4677
7652,Male,43,2002,1389.55,1654.65,1.1908
7653,Male,18,2024,1731.45,1667.86,0.9633
7654,Female,36,2024,1370.61,0.0,0.0
7655,Female,51,2009,1368.08,5464.19,3.9941
7656,Female,27,2022,1122.89,1294.98,1.1533
7657,Female,48,2003,1737.14,0.0,0.0
7658,Female,53,2011,1552.54,0.0,0.0
7659,Male,18,2019,2157.73,0.0,0.0
7660,Female,38,2022,1254.94,6202.18,4.9422
7661,Male,18,2000,2848.67,1916.68,0.6728
7662,Female,38,2012,1561.8,531.55,0.3403
7663,Female,39,2009,1651.81,0.0,0.0
7664,Male,18,2025,2009.9,0.0,0.0
7665,Male,63,2020,1529.69,0.0,0.0
7666,Male,43,2014,1408.51,0.0,0.0
7667,Female,29,2004,1508.52,0.0,0.0
7668,Female,57,2019,1350.98,0.0,0.0
7669,Female,18,2019,1974.47,1554.11,0.7871
7670,Male,25,2023,1472.79,4731.72,3.2128
7671,Female,18,2011,2157.04,0.0,0.0
7672,Female,61,2025,1276.15,629.28,0.4931
7673,Female,43,2015,1460.58,11288.29,7.7286
7674,Female,47,2012,1264.83,0.0,0.0
7675,Male,43,2013,1326.19,0.0,0.0
7676,Female,46,2017,1283.56,0.0,0.0
7677,Female,40,2025,1299.45,0.0,0.0
7678,Female,43,2021,1111.87,0.0,0.0
7679,Male,41,2018,1552.33,0.0,0.0
7680,Male,32,2008,1304.08,0.0,0.0
7681,Female,39,2007,1423.19,0.0,0.0
7682,Female,43,2017,1129.35,0.0,0.0
7683,Female,41,2021,929.38,803.16,0.8642
7684,Male,22,2021,2041.57,0.0,0.0
7685,Male,23,2010,2178.03,461.57,0.2119
7686,Female,52,2005,1280.11,0.0,0.0
7687,Female,36,2014,1288.22,2269.38,1.7616
7688,Male,47,2024,1369.5,0.0,0.0
7689,Male,26,2018,1556.12,0.0,0.0
7690,Female,22,2012,1971.48,0.0,0.0
7691,Male,29,2012,1654.25,0.0,0.0
7692,Female,37,2006,1387.79,0.0,0.0
7693,Male,32,2016,1350.48,5974.41,4.4239
7694,Female,55,2022,1165.54,0.0,0.0
7695,Female,42,2025,1109.62,0.0,0.0
7696,Female,62,2017,1299.55,0.0,0.0
7697,Male,44,2008,1501.13,0.0,0.0
7698,Female,18,2020,1726.37,0.0,0.0
7699,Male,52,2022,1198.76,10111.36,8.4348
7700,Male,21,2004,2532.98,1035.75,0.4089
7701,Female,42,2023,1380.27,0.0,0.0
7702,Female,30,2023,1228.79,0.0,0.0
7703,Female,65,2016,1472.28,0.0,0.0
7704,Male,57,2018,1307.57,1136.21,0.8689
7705,Male,31,2021,1503.13,0.0,0.0
7706,Male,38,2020,1612.54,2380.42,1.4762
7707,Female,42,2001,1520.28,4496.67,2.9578
7708,Female,50,2006,1396.76,0.0,0.0
7709,Female,40,2008,1494.14,1250.95,0.8372
7710,Female,27,2021,1464.89,0.0,0.0
7711,Male,31,2015,1378.92,0.0,0.0
7712,Male,39,2018,1471.06,496.55,0.3375
7713,Male,54,2022,1468.62,0.0,0.0
7714,Male,45,2013,1366.12,0.0,0.0
7715,Male,30,2021,1703.47,2955.38,1.7349
7716,Female,47,2015,1137.97,0.0,0.0
7717,Male,35,2014,1342.12,0.0,0.0
7718,Female,50,2013,1404.92,0.0,0.0
7719,Male,70,2025,1983.99,1417.43,0.7144
7720,Female,35,2022,1173.26,0.0,0.0
7721,Female,49,2001,1380.88,0.0,0.0
7722,Female,31,2025,1265.91,4600.06,3.6338
7723,Male,38,2022,1309.28,2071.09,1.5819
7724,Female,40,2007,1556.27,0.0,0.0
7725,Female,37,2004,1491.77,0.0,0.0
7726,Male,69,2012,1506.73,1733.27,1.1504
7727,Male,36,2019,1715.64,0.0,0.0
7728,Male,47,2019,978.85,0.0,0.0
7729,Female,18,2011,2402.25,0.0,0.0
7730,Female,45,2015,1469.43,3293.13,2.2411
7731,Female,53,2009,1323.75,0.0,0.0
7732,Male,33,2003,1944.87,2103.09,1.0814
7733,Male,18,2017,1777.15,0.0,0.0
7734,Female,39,2013,1511.19,0.0,0.0
7735,Male,40,2017,1124.59,950.84,0.8455
7736,Female,48,2025,1062.49,0.0,0.0
7737,Female,64,2007,1420.79,0.0,0.0
7738,Male,35,2000,1558.33,1080.95,0.6937
7739,Female,29,2004,1729.76,2517.29,1.4553
7740,Male,25,2016,1514.96,11296.24,7.4565
7741,Female,42,2021,1001.5,0.0,0.0
7742,Male,45,2018,1469.97,0.0,0.0
7743,Female,33,2016,1336.11,0.0,0.0
7744,Male,49,2013,1543.25,0.0,0.0
7745,Male,45,2012,1523.93,212.64,0.1395
7746,Female,40,2014,1488.02,0.0,0.0
7747,Male,29,2019,1585.65,329.69,0.2079
7748,Female,34,2008,1591.09,2152.11,1.3526
7749,Male,18,2022,1795.83,10276.74,5.7226
7750,Female,42,2018,1207.32,0.0,0.0
7751,Male,40,2011,1722.02,0.0,0.0
7752,Female,42,2017,1493.5,0.0,0.0
7753,Male,46,2025,1370.36,0.0,0.0
7754,Male,44,2001,1520.83,0.0,0.0
7755,Male,38,2009,1395.04,1615.42,1.158
7756,Female,40,2015,1522.49,0.0,0.0
7757,Male,23,2019,2270.88,2187.66,0.9634
7758,Female,32,2009,1421.31,0.0,0.0
7759,Female,40,2024,1498.8,0.0,0.0
7760,Male,31,2019,1453.07,0.0,0.0
7761,Female,50,2024,1079.94,0.0,0.0
7762,Male,32,2013,1441.76,796.65,0.5526
7763,Male,42,2023,1327.83,12680.17,9.5495
7764,Female,41,2014,1370.14,0.0,0.0
7765,Female,48,2010,1593.0,607.12,0.3811
7766,Female,50,2024,1098.27,0.0,0.0
7767,Male,48,2005,1393.06,0.0,0.0
7768,Male,18,2025,1992.39,0.0,0.0
7769,Male,54,2016,1363.17,886.78,0.6505
7770,Female,58,2025,1490.82,0.0,0.0
7771,Male,34,2017,1554.39,0.0,0.0
7772,Female,42,2022,1177.88,0.0,0.0
7773,Male,29,2000,2172.51,1145.36,0.5272
7774,Male,18,2016,2234.24,25006.16,11.1922
7775,Male,31,2021,1444.28,0.0,0.0
7776,Male,33,2022,1326.24,646.64,0.4876
7777,Male,35,2007,1642.2,0.0,0.0
7778,Female,28,2015,1220.57,0.0,0.0
7779,Female,31,2015,1521.02,0.0,0.0
7780,Male,39,2005,1054.85,0.0,0.0
7781,Male,30,2015,1387.34,0.0,0.0
7782,Male,46,2022,1128.41,0.0,0.0
7783,Female,48,2012,1317.72,1635.95,1.2415
7784,Male,68,2015,1584.84,0.0,0.0
7785,Female,53,2025,1056.38,0.0,0.0
7786,Male,42,2002,1194.88,2115.21,1.7702
7787,Male,32,2018,1433.95,0.0,0.0
7788,Female,43,2021,1519.99,2734.04,1.7987
7789,Male,43,2022,1295.49,0.0,0.0
7790,Female,33,2021,1378.25,2955.59,2.1445
7791,Female,49,2021,1446.79,0.0,0.0
7792,Male,23,2003,1923.99,2507.78,1.3034
7793,Male,37,2017,1355.46,0.0,0.0
7794,Female,46,2022,1084.52,0.0,0.0
7795,Female,36,2005,1368.03,0.0,0.0
7796,Male,37,2000,1971.55,664.09,0.3368
7797,Female,38,2023,1256.29,0.0,0.0
7798,Male,29,2021,1685.15,845.57,0.5018
7799,Male,54,2015,1445.15,2232.49,1.5448
7800,Male,27,2025,1309.98,0.0,0.0
7801,Male,43,2022,1433.7,0.0,0.0
7802,Male,44,2025,1458.33,0.0,0.0
7803,Female,28,2024,1440.88,0.0,0.0
7804,Male,40,2016,1506.2,560.46,0.3721
7805,Male,29,2021,1369.07,0.0,0.0
7806,Male,56,2020,1470.87,0.0,0.0
7807,Female,26,2022,1622.12,0.0,0.0
7808,Female,32,2022,1293.5,419.44,0.3243
7809,Male,25,2007,1486.69,0.0,0.0
7810,Male,23,2010,2580.15,0.0,0.0
7811,Male,59,2011,1370.71,0.0,0.0
7812,Male,46,2023,1378.57,365.04,0.2648
7813,Male,41,2022,1470.61,429.24,0.2919
7814,Male,32,2016,1591.0,621.66,0.3907
7815,Male,50,2018,1151.98,0.0,0.0
7816,Male,30,2023,1342.66,0.0,0.0
7817,Male,49,2012,1505.82,5969.97,3.9646
7818,Female,29,2003,1995.33,929.04,0.4656
7819,Female,32,2016,1390.59,0.0,0.0
7820,Female,49,2024,1390.26,0.0,0.0
7821,Male,50,2022,1415.15,0.0,0.0
7822,Male,47,2014,1456.19,0.0,0.0
7823,Male,27,2004,1902.15,0.0,0.0
7824,Female,34,2019,1482.4,0.0,0.0
7825,Male,41,2023,1154.99,0.0,0.0
7826,Female,29,2020,1595.32,0.0,0.0
7827,Female,56,2015,1259.65,1004.42,0.7974
7828,Male,18,2006,2113.24,0.0,0.0
7829,Female,30,2024,1338.68,0.0,0.0
7830,Male,33,2011,1380.05,6098.12,4.4188
7831,Male,18,2010,2301.07,0.0,0.0
7832,Male,23,2023,1830.21,3203.12,1.7501
7833,Male,47,2025,990.54,0.0,0.0
7834,Female,40,2020,1332.77,0.0,0.0
7835,Male,58,2019,1406.86,5164.48,3.6709
7836,Male,58,2012,1212.01,0.0,0.0
7837,Female,45,2001,1437.63,0.0,0.0
7838,Female,43,2009,1171.93,8536.46,7.2841
7839,Male,40,2018,1507.66,0.0,0.0
7840,Female,18,2007,2409.52,4007.42,1.6632
7841,Female,23,2024,1910.47,16221.66,8.4909
7842,Male,41,2008,1714.73,0.0,0.0
7843,Male,47,2017,1346.86,0.0,0.0
7844,Male,43,2017,1498.1,764.47,0.5103
7845,Female,29,2019,1478.02,2424.66,1.6405
7846,Female,51,2013,1398.24,0.0,0.0
7847,Female,57,2023,1346.45,0.0,0.0
7848,Male,51,2015,1622.14,0.0,0.0
7849,Male,51,2021,1305.27,0.0,0.0
7850,Male,33,2019,1193.75,0.0,0.0
7851,Male,52,2006,1561.66,0.0,0.0
7852,Female,41,2019,1258.19,7383.83,5.8686
7853,Female,46,2018,1337.82,0.0,0.0
7854,Male,44,2024,1420.8,0.0,0.0
7855,Male,38,2024,1060.44,0.0,0.0
7856,Male,29,2007,1690.73,0.0,0.0
7857,Male,39,2004,1466.19,3782.5,2.5798
7858,Male,51,2012,1685.58,0.0,0.0
7859,Male,34,2025,1269.0,0.0,0.0
7860,Male,50,2001,1583.64,0.0,0.0
7861,Male,48,2020,1447.71,0.0,0.0
7862,Male,36,2019,1306.92,0.0,0.0
7863,Male,56,2020,1371.67,0.0,0.0
7864,Female,35,2009,1689.88,155.63,0.0921
7865,Male,58,2010,1802.45,925.34,0.5134
7866,Female,45,2015,1289.25,2155.08,1.6716
7867,Male,39,2005,1577.73,7868.8,4.9874
7868,Male,29,2004,1750.47,0.0,0.0
7869,Male,38,2005,1297.55,1283.76,0.9894
7870,Male,37,2018,1550.43,0.0,0.0
7871,Female,24,2014,2446.61,0.0,0.0
7872,Male,37,2012,1431.74,0.0,0.0
7873,Female,30,2012,1273.89,0.0,0.0
7874,Female,47,2009,1391.37,0.0,0.0
7875,Female,55,2015,1355.43,0.0,0.0
7876,Female,25,2009,1458.17,729.78,0.5005
7877,Female,60,2020,1335.05,1934.04,1.4487
7878,Male,38,2006,1753.01,0.0,0.0
7879,Female,28,2025,1397.58,0.0,0.0
7880,Male,49,2005,1811.2,0.0,0.0
7881,Male,34,2025,1343.27,0.0,0.0
7882,Male,39,2023,1182.59,0.0,0.0
7883,Female,35,2020,1198.73,1566.66,1.3069
7884,Female,30,2024,1244.57,0.0,0.0
7885,Male,48,2007,1399.02,0.0,0.0
7886,Female,36,2008,1263.86,4112.76,3.2541
7887,Male,22,2010,1953.09,2675.68,1.37
7888,Male,46,2010,1608.16,0.0,0.0
7889,Male,25,2012,1659.8,0.0,0.0
7890,Male,26,2018,1806.63,0.0,0.0
7891,Male,54,2002,1505.46,891.7,0.5923
7892,Male,25,2014,1272.54,1847.38,1.4517
7893,Female,18,2010,2026.36,7536.75,3.7194
7894,Male,47,2019,1618.21,0.0,0.0
7895,Male,36,2025,1300.48,2369.1,1.8217
7896,Female,37,2017,1134.74,0.0,0.0
7897,Female,36,2015,1125.7,0.0,0.0
7898,Male,42,2014,1642.81,3892.35,2.3693
7899,Male,30,2022,1234.25,2336.6,1.8931
7900,Female,57,2004,1734.04,4352.6,2.5101
7901,Female,22,2025,1853.81,5642.48,3.0437
7902,Male,45,2015,1339.82,0.0,0.0
7903,Male,47,2012,1673.03,1037.32,0.62
7904,Female,30,2025,1089.13,0.0,0.0
7905,Male,27,2024,1289.99,0.0,0.0
7906,Female,52,2019,1174.9,0.0,0.0
7907,Male,28,2001,2067.2,0.0,0.0
7908,Female,32,2021,1400.71,0.0,0.0
7909,Male,50,2013,1423.91,0.0,0.0
7910,Male,40,2014,1192.98,0.0,0.0
7911,Female,18,2007,1786.45,1014.41,0.5678
7912,Male,60,2017,1395.64,0.0,0.0
7913,Female,33,2021,1094.87,0.0,0.0
7914,Male,35,2011,1553.91,0.0,0.0
7915,Male,43,2025,1547.18,0.0,0.0
7916,Male,47,2009,1667.77,0.0,0.0
7917,Female,63,2004,1466.18,0.0,0.0
7918,Male,20,2019,1874.62,3421.72,1.8253
7919,Male,49,2023,1260.84,0.0,0.0
7920,Male,48,2025,1346.44,0.0,0.0
7921,Female,38,2022,1438.54,2072.97,1.441
7922,Female,49,2009,1363.54,0.0,0.0
7923,Male,51,2025,1495.43,9079.5,6.0715
7924,Male,23,2024,2301.86,5688.33,2.4712
7925,Female,60,2008,1533.67,0.0,0.0
7926,Male,21,2018,1960.53,1570.28,0.8009
7927,Female,26,2018,1441.97,0.0,0.0
7928,Female,36,2015,1352.4,0.0,0.0
7929,Female,63,2025,1272.72,1273.21,1.0004
7930,Male,36,2003,1782.99,3547.36,1.9896
7931,Female,39,2019,1087.16,0.0,0.0
7932,Female,57,2009,1353.93,0.0,0.0
7933,Female,36,2017,1358.49,0.0,0.0
7934,Male,25,2022,1678.4,0.0,0.0
7935,Male,34,2010,1865.0,0.0,0.0
7936,Male,56,2014,1277.96,0.0,0.0
7937,Male,40,2025,1211.5,0.0,0.0
7938,Female,63,2022,1057.58,1896.89,1.7936
7939,Male,48,2018,1248.94,0.0,0.0
7940,Male,32,2010,1258.76,0.0,0.0
7941,Male,40,2015,1375.85,0.0,0.0
7942,Female,29,2022,1397.03,0.0,0.0
7943,Female,31,2023,1286.49,1333.37,1.0364
7944,Male,75,2010,1854.52,0.0,0.0
7945,Male,52,2020,1438.32,0.0,0.0
7946,Male,50,2005,1625.37,768.01,0.4725
7947,Female,32,2001,1385.89,0.0,0.0
7948,Female,58,2018,1081.45,0.0,0.0
7949,Female,53,2010,1498.65,827.92,0.5524
7950,Male,62,2004,2078.73,0.0,0.0
7951,Female,61,2021,1734.1,1419.31,0.8185
7952,Male,22,2017,2252.27,1923.11,0.8539
7953,Female,26,2022,1638.06,0.0,0.0
7954,Male,27,2020,1652.73,1071.37,0.6482
7955,Female,28,2021,1489.92,0.0,0.0
7956,Female,43,2012,1402.6,304.66,0.2172
7957,Female,33,2011,1386.77,0.0,0.0
7958,Female,64,2019,1500.94,2347.75,1.5642
7959,Male,62,2009,1610.85,1061.05,0.6587
7960,Male,39,2023,1307.54,0.0,0.0
7961,Female,63,2017,1276.3,6188.9,4.8491
7962,Male,57,2010,1601.91,0.0,0.0
7963,Male,34,2019,1256.06,0.0,0.0
7964,Male,18,2025,1885.54,0.0,0.0
7965,Female,37,2004,1577.59,0.0,0.0
7966,Male,32,2006,1684.73,0.0,0.0
7967,Male,42,2023,1429.49,1440.2,1.0075
7968,Male,41,2006,1557.54,0.0,0.0
7969,Male,40,2002,1734.08,0.0,0.0
7970,Female,46,2013,1306.0,676.74,0.5182
7971,Female,25,2016,1227.69,0.0,0.0
7972,Female,44,2018,1369.78,261.27,0.1907
7973,Male,34,2017,1462.81,0.0,0.0
7974,Female,42,2024,1337.46,0.0,0.0
7975,Male,51,2022,1339.26,0.0,0.0
7976,Male,25,2025,1251.46,0.0,0.0
7977,Female,36,2016,1317.42,0.0,0.0
7978,Female,38,2004,1635.6,311.29,0.1903
7979,Female,33,2025,1257.12,0.0,0.0
7980,Female,50,2000,1537.11,0.0,0.0
7981,Male,31,2022,1119.3,4777.47,4.2683
7982,Male,33,2002,1484.02,2850.85,1.921
7983,Female,31,2022,1302.53,0.0,0.0
7984,Male,53,2025,1080.2,0.0,0.0
7985,Male,34,2014,1420.38,0.0,0.0
7986,Female,45,2010,1421.44,0.0,0.0
7987,Female,63,2010,1736.71,0.0,0.0
7988,Male,39,2016,1524.21,0.0,0.0
7989,Female,53,2008,1583.91,0.0,0.0
7990,Female,60,2020,1441.44,0.0,0.0
7991,Female,52,2014,1243.56,548.34,0.4409
7992,Male,39,2012,1406.24,0.0,0.0
7993,Male,47,2016,1302.04,0.0,0.0
7994,Male,24,2017,2181.28,0.0,0.0
7995,Male,30,2007,1466.58,3897.49,2.6575
7996,Male,32,2021,1304.69,0.0,0.0
7997,Male,66,2024,1445.95,0.0,0.0
7998,Male,30,2011,1762.18,0.0,0.0
7999,Female,30,2008,1539.74,0.0,0.0
8000,Male,27,2022,1424.72,0.0,0.0
8001,Female,46,2008,1466.74,0.0,0.0
8002,Female,41,2002,1784.05,0.0,0.0
8003,Male,53,2019,1474.78,1393.61,0.945
8004,Female,48,2010,1189.69,1453.07,1.2214
8005,Female,23,2008,1903.22,0.0,0.0
8006,Male,30,2025,1167.45,0.0,0.0
8007,Female,56,2012,1587.06,2075.24,1.3076
8008,Male,37,2024,1476.32,0.0,0.0
8009,Female,54,2008,1354.49,0.0,0.0
8010,Male,38,2023,1241.3,0.0,0.0
8011,Female,28,2017,1519.24,929.21,0.6116
8012,Male,36,2004,1634.71,0.0,0.0
8013,Female,28,2021,1307.06,0.0,0.0
8014,Male,33,2024,1278.88,1381.34,1.0801
8015,Female,42,2008,1234.78,0.0,0.0
8016,Female,46,2021,1417.61,0.0,0.0
8017,Male,20,2015,1734.21,0.0,0.0
8018,Female,39,2021,1034.82,0.0,0.0
8019,Male,32,2021,1417.3,260.29,0.1837
8020,Female,32,2001,1354.43,0.0,0.0
8021,Male,41,2008,1482.21,0.0,0.0
8022,Female,33,2016,1338.0,0.0,0.0
8023,Female,56,2024,1296.41,0.0,0.0
8024,Male,54,2013,1449.85,0.0,0.0
8025,Male,54,2019,1636.49,0.0,0.0
8026,Male,34,2000,1684.73,1396.29,0.8288
8027,Female,28,2021,1618.46,0.0,0.0
8028,Male,40,2019,1428.01,0.0,0.0
8029,Female,38,2021,1525.62,429.75,0.2817
8030,Female,32,2024,1342.93,0.0,0.0
8031,Male,25,2007,1820.2,0.0,0.0
8032,Female,39,2011,1489.74,0.0,0.0
8033,Male,35,2025,1262.2,0.0,0.0
8034,Male,48,2007,1533.24,1253.85,0.8178
8035,Female,47,2021,1093.68,0.0,0.0
8036,Male,53,2021,1248.43,136.08,0.109
8037,Male,24,2020,2402.49,487.95,0.2031
8038,Female,44,2010,1245.51,3170.16,2.5453
